what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866508741
error,log,,,"SOPC design not set.",1433866508786
error,log,,,"CPU module not set.",1433866508793
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433866508800
error,log,,,"CPU architecture type not set. ",1433866508808
error,log,,,"CPU master group not set.",1433866508815
error,log,,,"SOPC design not set.",1433866508917
error,log,,,"CPU module not set.",1433866508923
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433866508928
error,log,,,"CPU architecture type not set. ",1433866508934
error,log,,,"CPU master group not set.",1433866508939
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433866510078
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433866512641
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433866518799
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866527999
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866550307
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866559296
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866563340
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866565848
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866568180
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProgressView",1433866581852
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433866582485
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866603426
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866608527
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433866608543
