what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433866609054
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1433866611935
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1433866617099
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866618003
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866620543
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866626962
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866633647
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866643179
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866647215
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866651355
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866654295
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866681372
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866684023
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433866697485
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433866698275
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433866699905
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433866702438
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433866704930
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866706931
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866767828
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1433866769218
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433866786218
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1433866787674
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1433866788069
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866792834
