what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU architecture type not set. ",1433860320247
error,log,,,"CPU master group not set.",1433860320487
error,log,,,"Connected system ID hash not found on target at expected base address.",1433860320497
error,log,,,"Connected system timestamp not found on target at expected base address.",1433860320497
error,log,,,"SOPC design not set.",1433860320657
error,log,,,"CPU module not set.",1433860320667
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433860320667
error,log,,,"CPU architecture type not set. ",1433860320677
error,log,,,"CPU master group not set.",1433860320687
error,log,,,"SOPC design not set.",1433860320697
error,log,,,"CPU module not set.",1433860320697
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433860320707
error,log,,,"SOPC design not set.",1433860320707
error,log,,,"CPU architecture type not set. ",1433860320717
error,log,,,"CPU master group not set.",1433860320727
error,log,,,"CPU module not set.",1433860320737
error,log,,,"SOPC design not set.",1433860320737
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433860320747
error,log,,,"CPU architecture type not set. ",1433860320757
error,log,,,"CPU module not set.",1433860320757
error,log,,,"CPU master group not set.",1433860320767
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433860320767
error,log,,,"CPU architecture type not set. ",1433860320777
error,log,,,"CPU master group not set.",1433860320787
error,log,,,"SOPC design not set.",1433860320847
