what,kind,bundleId,bundleVersion,description,time
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433866158104
error,log,,,"CPU architecture type not set. ",1433866158111
error,log,,,"CPU master group not set.",1433866158118
error,log,,,"SOPC design not set.",1433866158228
error,log,,,"CPU module not set.",1433866158255
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433866158261
error,log,,,"CPU architecture type not set. ",1433866158267
error,log,,,"CPU master group not set.",1433866158273
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433866159394
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433866161898
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433866163640
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433866166115
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433866168031
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433866182026
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433866198192
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433866200385
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1433866200884
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433866201944
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866206121
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866244424
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1433866244425
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433866251411
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866254942
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866272676
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433866275871
