what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU master group not set.",1433864798546
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433864799676
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433864802077
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433864807980
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433865405788
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433865407258
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1433865458661
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433865461588
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433865463088
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1433865464668
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433865464958
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433865467218
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433865468519
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433865477859
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433865581123
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433865584173
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433865651088
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1433865653568
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433865715159
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433865716239
error,log,,,"SOPC design not set.",1433865716289
error,log,,,"CPU module not set.",1433865716299
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433865716309
error,log,,,"CPU architecture type not set. ",1433865716319
error,log,,,"CPU master group not set.",1433865716329
